image_name,x1,x2,y1,y2
1474723840903DSC08089.png,252.4749298095703,490.6626892089844,47.156314849853516,488.3333168029785
1473231475010DeeplearnS11276.png,84.30562591552734,637.9495468139648,134.86683654785156,412.6125030517578
JPEG_20161205_135307_1000155917326.png,134.2657470703125,555.6775207519531,16.740211486816406,480.9343032836914
JPEG_20160711_123440_1000518778437.png,244.5692901611328,481.0978240966797,59.447540283203125,462.7690124511719
JPEG_20160803_115329_100034020722.png,135.76730346679688,542.0760498046875,40.34143829345703,486.75833892822266
147444974116511473239803010-Mast--Harbour-Men-Blue-Printed-Regular-Boat-Shoes-3651473239802717-2.png,181.00997924804688,490.5418395996094,48.53366470336914,452.0417823791504
JPEG_20160622_110649_1000527459853.png,105.2900390625,516.5765991210938,109.57931518554688,368.371337890625
JPEG_20160823_120737_1000784898268.png,100.614990234375,482.9417419433594,66.3188705444336,458.11702728271484
1480965956645IMG_3094.png,135.77728271484375,611.7066650390625,105.92581939697266,436.8476333618164
14732348976417a565e40d545452688130062b267a2d2.png,113.92814636230469,611.5226898193359,58.89697265625,480.0362243652344
1474723374370DSC07852.png,270.8276062011719,495.3267059326172,41.444732666015625,495.2644348144531
JPEG_20160820_111118_100011668802.png,225.29249572753906,474.5047912597656,69.2899398803711,448.81087493896484
JPEG_20160706_105226_100087855419.png,112.6722412109375,493.5930480957031,105.07337188720703,361.7459487915039
JPEG_20160621_155839_100073846506.png,223.66978454589844,485.29347229003906,42.21258544921875,475.0578918457031
1480940089861_R2A1904.png,219.88900756835938,598.8393249511719,100.20597076416016,481.2121353149414
1474637513144DSC06780.png,231.33261108398438,468.20379638671875,54.37001037597656,444.8557891845703
JPEG_20161123_170015_1000183903221.png,244.82839965820312,465.92755126953125,42.13406753540039,461.3468360900879
JPEG_20161205_152655_1000319785884.png,126.83497619628906,481.48960876464844,74.36370086669922,430.41710662841797
14806550588121473324459p2-500x500.png,140.6874542236328,506.82215881347656,44.141845703125,450.1441345214844
JPEG_20160913_110021_1000554801748.png,151.17184448242188,618.394775390625,136.4044647216797,374.9815979003906
JPEG_20161028_113656_1000884495593.png,79.2210922241211,544.6140975952148,39.507835388183594,439.0210189819336
1480485006674IMG_20161129_181135.png,48.16826248168945,609.2583503723145,42.056522369384766,467.104190826416
1468666217374JPEG_20160712_164026_1000951901481.png,23.50979232788086,530.9696006774902,103.55281829833984,351.9621047973633
1475159286472DSC08150.png,264.8827819824219,476.21917724609375,85.01815032958984,463.7456283569336
1473662770499DeeplearnS11593.png,57.31205368041992,626.7945365905762,48.02976608276367,485.8660087585449
JPEG_20161121_172423_1000451802749.png,155.13519287109375,585.6657104492188,92.94847869873047,447.37020111083984
JPEG_20160711_112635_1000386061474.png,157.24212646484375,536.2794799804688,132.2130126953125,353.20074462890625
JPEG_20161125_170806_1000294132098.png,237.4917755126953,491.0917663574219,88.84658813476562,455.0670471191406
1473664771684DeeplearnS11641.png,71.92060089111328,592.3325271606445,125.72093200683594,435.80686950683594
JPEG_20161125_142000_1000881308475.png,117.21231842041016,496.6459426879883,40.853492736816406,478.58756256103516
JPEG_20161118_130619_1000234318180.png,168.71432495117188,547.8671264648438,34.44127655029297,470.2433395385742
JPEG_20161126_173920_1000722732321.png,65.1225357055664,583.4039077758789,40.323150634765625,467.3668518066406
1480965914378IMG_3091.png,157.0670166015625,576.9886779785156,46.864837646484375,443.7862854003906
JPEG_20161028_113801_1000834228994.png,141.2722625732422,501.81849670410156,45.254058837890625,475.8641662597656
JPEG_20160527_132045_1000754722948.png,161.41781616210938,495.68658447265625,96.85987091064453,424.9848098754883
1474630500639DSC08168.png,82.55818176269531,568.9326934814453,69.87959289550781,451.43409729003906
1480604337122_R2A5871.png,125.88337707519531,561.3826751708984,59.706966400146484,446.6173973083496
JPEG_20160526_131015_1000774672877.png,105.31446838378906,530.2531585693359,76.96134185791016,478.5935745239258
JPEG_20161124_133820_1000408773191.png,228.00775146484375,469.02569580078125,34.63191223144531,470.5033416748047
JPEG_20161202_175058_1000981167934.png,112.33024597167969,584.4238739013672,124.78783416748047,386.3318405151367
JPEG_20160628_125830_1000217908431.png,145.43199157714844,550.9085540771484,105.4524917602539,440.5374526977539
JPEG_20160820_160507_1000249071692.png,106.24609375,551.0986328125,141.18406677246094,357.79869079589844
JPEG_20160805_183420_1000172602371.png,60.64978790283203,538.7626724243164,74.93827819824219,359.68272399902344
JPEG_20161130_165327_1000403284746.png,57.62791061401367,615.5791435241699,153.56655883789062,443.3260803222656
JPEG_20160607_164241_1000166500949.png,175.01861572265625,534.3720703125,85.79556274414062,448.15606689453125
JPEG_20160625_121426_1000756352197.png,128.13906860351562,613.3116760253906,148.31361389160156,373.75933837890625
147771816901820161028_154719.png,69.80941772460938,610.5040588378906,88.6059341430664,459.1734390258789
JPEG_20161011_163049_1000951839162.png,114.5024642944336,567.4133834838867,151.0601348876953,378.12794494628906
JPEG_20161117_185714_1000710683582.png,201.53933715820312,518.6688232421875,62.528621673583984,472.6207847595215
JPEG_20161130_152547_1000951985749.png,91.67652130126953,619.1740188598633,120.67224884033203,367.5952682495117
JPEG_20161208_180645_1000228838877.png,169.9209747314453,533.5376434326172,25.74048614501953,487.7252883911133
JPEG_20161028_115228_1000768175676.png,54.528839111328125,637.8453674316406,123.74243927001953,396.5894546508789
JPEG_20160621_115706_1000438377463.png,239.57749938964844,509.65599060058594,74.7228775024414,458.73499298095703
147323496557220.png,188.87973022460938,486.0323791503906,39.84585952758789,433.92795181274414
1480962299073_R2A2486.png,199.88442993164062,555.1968383789062,93.94780731201172,443.93798065185547
JPEG_20160513_161529_1000492237814.png,142.4093780517578,532.1522979736328,91.90850067138672,403.9325485229492
JPEG_20160608_170951_1000543663668.png,57.04987716674805,645.6104850769043,58.714599609375,463.28643798828125
1480950503293_R2A2117.png,251.156494140625,559.3264770507812,65.40181732177734,509.6762924194336
JPEG_20160513_105913_1000783887544.png,104.2964859008789,573.7541885375977,49.88689422607422,385.83751678466797
JPEG_20160627_110121_1000892338177.png,175.89454650878906,633.7373504638672,151.25677490234375,375.3684844970703
JPEG_20161130_161732_1000521112629.png,137.5205841064453,497.43946838378906,24.762142181396484,468.6381187438965
1472628655203w_peg_33_black_white_06.png,57.7499885559082,677.9684944152832,127.1817398071289,469.07779693603516
1474724035100DSC07928.png,132.86749267578125,579.2850036621094,81.93131256103516,452.15006256103516
1478948343994eMazingShawls3504.png,74.09024810791016,625.8207778930664,38.27336502075195,479.1659736633301
JPEG_20160527_155940_1000132163517.png,111.13899230957031,582.8357696533203,36.86368942260742,526.7063102722168
JPEG_20161130_182414_1000368542218.png,63.9301872253418,595.4015617370605,136.6121063232422,356.3586120605469
1475057260196DSC02318.png,120.01312255859375,524.824462890625,68.49491882324219,390.0240020751953
1468825591253JPEG_20160709_133648_1000644926214.png,110.52079772949219,607.4608612060547,39.78190612792969,501.76817321777344
JPEG_20161124_162124_1000402091920.png,274.9828796386719,487.07273864746094,58.356746673583984,488.652400970459
1470727186876DSC_0033.png,112.20893859863281,654.4607696533203,43.08827590942383,528.9458198547363
1480972280895IMG_3540.png,70.07080841064453,643.6897659301758,48.11299514770508,508.4790840148926
1475059894676DSC02408.png,62.328609466552734,616.0008506774902,62.84865951538086,423.59206771850586
1477720898726JPEG_20161025_124436_1000716443177.png,69.02706909179688,574.5750122070312,95.00382232666016,468.4931106567383
JPEG_20160526_170617_1000933339568.png,95.47389221191406,464.40150451660156,56.94587707519531,446.7139129638672
JPEG_20161125_202134_1000687750117.png,147.71214294433594,525.7773590087891,134.3044891357422,364.33441162109375
1475152491002DSC00720.png,253.61117553710938,468.0600280761719,54.297515869140625,467.8836975097656
1473660682142DeeplearnS11986.png,91.76005554199219,536.0562286376953,102.56066131591797,406.8475875854492
1475064313641DSC00251.png,244.79949951171875,465.92901611328125,74.03143310546875,448.7177734375
1474722975745DSC07865.png,159.82855224609375,543.0263977050781,23.426597595214844,481.7365951538086
JPEG_20161130_162947_1000399576239.png,43.347042083740234,552.9893760681152,106.99688720703125,351.8041229248047
JPEG_20161125_195025_1000406118935.png,76.9893569946289,529.3062210083008,118.1161117553711,388.1491928100586
JPEG_20160702_133522_1000321760040.png,165.143310546875,581.9311828613281,23.756702423095703,497.80583572387695
JPEG_20161125_184750_10004321181.png,146.48165893554688,516.7732543945312,149.2251739501953,352.8047180175781
1473747646802IMG_0541.png,63.71141052246094,633.6526947021484,104.15874481201172,448.8800277709961
1471420755405IMG_20160810_210501.png,35.71805953979492,584.4198417663574,116.74584197998047,361.1863327026367
1473486792967DeeplearnS11946.png,215.89752197265625,549.4696960449219,132.66819763183594,424.12245178222656
147185176047620160818_111133.png,182.23953247070312,484.2985534667969,41.30959701538086,457.0810203552246
JPEG_20161123_200623_1000493348929.png,48.96731185913086,513.9223594665527,116.33763122558594,365.2668762207031
JPEG_20161129_181056_1000695959432.png,123.5517807006836,542.7593002319336,43.09420394897461,448.7138328552246
1475152070565DSC00541.png,239.93557739257812,475.3676452636719,39.51801681518555,469.09016036987305
JPEG_20160621_142109_1000303543286.png,272.81298828125,490.3823699951172,51.84513854980469,493.75559997558594
148053613939520161126_210633.png,25.748207092285156,531.6225662231445,77.37792205810547,377.47228240966797
1468654660269JPEG_20160712_101147_1000411368715.png,235.05519104003906,432.4112091064453,40.659366607666016,441.151554107666
1480337470501_R2A4023.png,144.09478759765625,555.794677734375,80.42450714111328,455.5872268676758
JPEG_20160625_161318_100047170583.png,137.30706787109375,540.5314025878906,138.4945526123047,364.7862243652344
